ID,time,day of week,day of year,latitude,longitude
28667,79080,2,106,41.928150968,-87.650473997
28666,73680,1,105,41.685009946,-87.647599916
28665,26160,1,105,41.894548755,-87.708967018
28664,48240,6,103,41.804103232,-87.660815441
28663,780,6,103,41.979481824,-87.697365737
28662,67020,5,102,41.876356157,-87.649527529
28661,5400,5,102,41.653664334,-87.53776519
28657,60000,2,99,41.885646954,-87.745462
28655,72540,5,95,41.755965725,-87.65709614
28654,45000,0,90,41.747564118,-87.66579229
28653,65580,4,87,41.840046818,-87.72565526
28652,60660,3,86,41.879269958,-87.743445744
28651,32400,2,85,41.763583279,-87.631369099
28650,19320,2,85,41.710054969,-87.617492635
28649,56400,1,84,41.673636576,-87.6333502
28648,67320,0,83,41.775293961,-87.637360141
28647,41760,0,83,41.773320456,-87.648258471
28645,81960,6,82,41.795956618,-87.703628143
28646,81960,6,82,41.795956618,-87.703628143
28644,59220,5,81,41.652668737,-87.537455437
28643,42420,5,81,41.808931549,-87.607787731
28642,11940,5,81,41.998175246,-87.703330719
28640,58740,4,80,41.782340415,-87.663055812
28641,58740,4,80,41.782340415,-87.663055812
28636,84420,1,77,41.769185486,-87.625732415
28635,75000,1,77,41.962918455,-87.71608752
28637,72600,1,77,41.903481557,-87.732165896
28634,61380,0,76,41.875910934,-87.702638262
28632,8820,0,76,41.859983323,-87.732327537
28631,15840,6,75,41.907153315,-87.639680572
28630,75300,2,71,41.88865574,-87.749441207
28638,37500,2,71,41.873983322,-87.751818208
28629,30960,1,70,41.888892069,-87.761503549
28628,14520,1,70,41.754027324,-87.66114787
28626,62940,0,69,41.880417533,-87.751609318
28625,44100,0,69,41.755961239,-87.607776259
28623,66540,6,68,41.870861872,-87.714304729
28624,13320,6,68,41.892968409,-87.635610325
28622,12600,5,67,41.702534199,-87.629272373
28620,840,5,67,41.854290451,-87.623429658
28621,77340,4,66,41.848986896,-87.733344385
28619,37260,4,66,41.883148173,-87.743560636
28618,53880,6,61,41.897621324,-87.761466086
28617,75300,5,60,41.85787712,-87.66127649
28616,61140,5,60,41.754435205,-87.562649079
28615,80340,4,59,41.880992663,-87.704527184
28614,31920,4,59,41.745802731,-87.604449755
28613,13140,1,56,41.695794603,-87.619562133
28612,80220,6,54,42.018491594,-87.68045379
28611,24060,6,54,41.755933427,-87.601659691
28610,78780,5,53,41.891532981,-87.637840611
28609,70860,3,51,41.764887263,-87.612822073
28607,19320,0,48,42.011600274,-87.663664132
28603,28800,1,42,41.673548279,-87.616795523
28604,28800,1,42,41.673548279,-87.616795523
28602,4740,1,42,41.713900077,-87.630884426
28600,21120,6,40,41.751567063,-87.579138098
28599,13440,5,39,41.774108794,-87.609441441
28597,10800,4,38,41.894198074,-87.712617625
28593,70980,0,34,41.896532636,-87.709939414
28592,61320,6,33,41.783347545,-87.713896925
28591,24720,6,33,41.700366208,-87.669865596
28590,12420,6,33,41.73871957,-87.637634278
28594,8280,6,33,41.693398288,-87.63105994
28589,55620,5,32,41.765051325,-87.614040855
28587,16080,5,32,41.79178802,-87.643877765
28586,55080,4,31,41.884787691,-87.765025225
28585,50160,4,31,41.738982823,-87.648564923
28584,59940,3,30,41.840491269,-87.623259258
13734609,960,3,30,41.996106315,-87.706875373
28583,38100,2,29,41.730390353,-87.658767583
28595,34860,2,29,41.785595377,-87.621577312
28580,68220,1,28,41.797315709,-87.624157817
28581,68220,1,28,41.797315709,-87.624157817
28579,36240,1,28,41.916768342,-87.796229477
28577,19800,1,28,41.754393534,-87.567498248
28578,19620,1,28,41.754393534,-87.567498248
28576,83100,6,26,41.991139354,-87.8177712
28575,47640,6,26,41.656398372,-87.602333616
28573,15240,4,24,41.909573038,-87.750117639
28572,0,4,24,41.865708986,-87.706865048
28571,70380,3,23,41.875188431,-87.731649018
28605,69120,3,23,41.943072654,-87.772311463
28570,76440,6,19,41.861335178,-87.625690175
28569,15180,6,19,41.758970818,-87.624778076
28568,6480,5,18,41.921992585,-87.776479319
28567,30960,4,17,41.750998814,-87.582882758
28565,72060,3,16,41.808504114,-87.675342372
28564,29160,3,16,41.867031461,-87.72883616
28563,22140,3,16,41.943072654,-87.772311463
28561,84000,1,14,41.791135088,-87.693726735
28560,78180,1,14,41.980379165,-87.669728811
28559,69000,1,14,41.889107991,-87.723464378
28558,80280,0,13,41.757882812,-87.612662196
28557,71160,6,12,41.746703927,-87.664166844
28556,60360,5,11,41.738448153,-87.555098228
28555,16740,5,11,41.866831736,-87.71299623
28554,21900,0,6,41.876915799,-87.679656912
28553,35580,6,5,41.784654487,-87.689068516
28552,66840,5,4,41.747660197,-87.602222699
28551,44220,5,4,41.882359401,-87.755748665
28660,56040,4,3,41.77156789,-87.709629524
28548,4680,3,2,41.865615666,-87.706862288
28549,72900,2,1,41.882379941,-87.665881802
28547,50760,2,1,41.756770198,-87.653906431
28546,22200,2,1,41.850530492,-87.714966934
28545,14220,2,1,41.722434522,-87.632168804
28544,55200,1,366,41.693256208,-87.623123486
28543,7140,0,365,41.854793855,-87.6685693
28542,6360,4,362,41.894907524,-87.758768643
28541,52920,1,359,41.790240779,-87.622354657
28540,79680,0,358,41.753145614,-87.602153123
28539,49440,0,358,41.880257779,-87.735464519
28538,77580,6,357,41.726219145,-87.567294437
28537,42900,6,357,41.749550092,-87.554066316
28536,18720,5,356,41.741702934,-87.562431265
28535,4440,5,356,41.773381692,-87.582104998
28550,32700,4,355,41.890551663,-87.723502064
28533,56220,2,353,41.681567787,-87.63156199
28532,52140,2,353,41.740900272,-87.606003833
28531,56580,1,352,41.761727593,-87.564815996
28530,64860,0,351,41.884601868,-87.678113304
28529,78000,6,350,41.752940239,-87.578458689
28528,4440,6,350,41.801513039,-87.617733588
28527,81300,5,349,41.852729812,-87.701566677
28526,56580,5,349,41.885124736,-87.725797501
28524,64440,4,348,41.878030672,-87.721627237
28523,55260,4,348,41.816569249,-87.621003344
28522,73740,3,347,41.924465814,-87.7283384
28521,13200,3,347,41.722748857,-87.627480265
28520,12180,3,347,41.722748857,-87.627480265
28519,75180,2,346,41.92348981,-87.712069223
28518,70380,2,346,41.790369774,-87.622356899
28517,6240,2,346,41.747672341,-87.563741379
28516,5280,2,346,41.867476308,-87.69837427
28515,55860,0,344,41.766656587,-87.637182247
28514,66420,6,343,41.734631709,-87.549978371
28513,54540,5,342,41.793685818,-87.662673584
28512,45900,5,342,41.749445729,-87.605955019
28511,76020,4,341,41.794451093,-87.702326355
28510,69900,2,339,41.678827806,-87.669717148
28509,49500,2,339,41.681961586,-87.644487655
28508,42000,1,338,41.771855274,-87.638706044
28507,82020,0,337,41.851046452,-87.7088874
28506,62400,0,337,41.78612225,-87.711398843
28505,62400,0,337,41.78612225,-87.711398843
28504,53460,0,337,41.78612225,-87.711398843
28503,47940,0,337,41.926356861,-87.640953504
28502,29220,6,336,41.773315928,-87.588018999
28501,53940,5,335,41.879754157,-87.72630004
28499,80640,4,334,41.770980744,-87.6834133
28498,34500,4,334,41.882277183,-87.762355733
28497,9720,4,334,41.871057139,-87.696811458
28598,47700,3,333,41.859937564,-87.716451145
28496,62880,1,331,41.786260252,-87.702483681
28495,69600,0,330,41.77170084,-87.664006081
28494,59520,6,329,41.844228117,-87.726511186
28493,20280,6,329,41.735921999,-87.61208339
28492,7200,6,329,41.843577966,-87.720869191
28491,77520,4,327,,
28490,26400,4,327,41.761727593,-87.564815996
28489,69660,3,326,41.899809702,-87.733728399
28488,39360,2,325,41.848208417,-87.683087323
28487,52440,1,324,41.965943379,-87.768481628
28633,64440,0,323,41.870536743,-87.729001399
28486,57660,6,322,41.678991699,-87.633500827
28485,23340,6,322,41.720415793,-87.649655847
28483,74460,4,320,41.792045748,-87.797136278
28482,81420,1,317,41.84876345,-87.640040128
28481,80460,1,317,41.84876345,-87.640040128
28480,37260,1,317,41.816792881,-87.608062183
28479,76920,0,316,41.783283798,-87.615699723
28478,67140,0,316,41.777441606,-87.64080517
28476,69000,5,314,41.667102252,-87.623498844
28475,14640,5,314,41.740862707,-87.652264058
28474,1200,5,314,41.865191954,-87.660109531
28473,83100,3,312,41.873807522,-87.69445629
28472,82620,2,311,41.765997125,-87.66382344
28471,45720,2,311,41.892655438,-87.718670666
28470,52800,1,310,41.891990384,-87.611461502
28469,50580,1,310,41.891990384,-87.611461502
28468,77400,0,309,41.748665338,-87.601474713
28467,72840,0,309,41.748665338,-87.601474713
28466,41040,0,309,41.86625461,-87.718967674
28465,36660,0,309,41.855716085,-87.726083251
28464,2760,6,308,41.742647477,-87.692998963
28463,85440,5,307,41.772308598,-87.618655837
28462,33960,5,307,41.862405607,-87.71458821
28566,56220,0,302,41.854228386,-87.713694318
28460,45360,6,301,41.692569761,-87.624397882
28461,24300,6,301,41.73210248,-87.603912234
13643991,6000,6,301,41.844067044,-87.737680623
28459,3240,5,300,41.946391574,-87.638093796
28458,60,5,300,41.791350864,-87.654802831
28457,44340,4,299,41.792525202,-87.615923018
28455,73800,2,297,41.751501206,-87.664677728
28454,55620,2,297,42.019380886,-87.672333764
28453,75060,1,296,41.774182884,-87.609440608
28452,69840,1,296,41.774069965,-87.644639452
28450,79320,0,295,41.695043089,-87.618307211
28448,37200,0,295,41.892069348,-87.754272883
28446,16440,0,295,41.74038018,-87.559981141
28447,10320,0,295,41.8834793,-87.67424684
28449,9240,0,295,41.742987493,-87.669734811
28444,77760,6,294,42.007919177,-87.665351128
28445,76980,6,294,41.791164069,-87.68762454
28443,9420,6,294,41.675392127,-87.64182703
28442,82380,5,293,41.808448469,-87.680500144
28441,76200,5,293,41.825173313,-87.60580293
28438,74520,4,292,41.876795906,-87.745297106
28437,62100,4,292,41.965426344,-87.655227542
28456,16920,4,292,41.772031375,-87.618647916
28436,68940,3,291,41.895877613,-87.706566627
28435,30480,3,291,41.73690503,-87.648506389
28434,70440,2,290,41.806253504,-87.656398846
28433,69540,2,290,41.854591983,-87.712420769
28432,11220,2,290,41.985308324,-87.768295772
28431,41040,1,289,41.877109524,-87.723864879
28429,85680,0,288,41.844198374,-87.728676792
28428,69240,0,288,41.882703868,-87.769846991
28427,43500,0,288,41.765318105,-87.583654287
28430,18300,0,288,41.775815434,-87.615515359
28425,45300,6,287,41.735906747,-87.634484403
28424,35280,6,287,41.82443613,-87.675124237
28423,24900,6,287,41.740565571,-87.649826888
28422,80160,4,285,41.885908871,-87.706263778
28421,75900,4,285,41.88914092,-87.723464065
28418,51300,2,283,41.883580425,-87.709547542
28417,36720,2,283,41.890300993,-87.763386087
28414,81900,0,281,41.751216002,-87.682879763
28415,81900,0,281,41.751216002,-87.682879763
28413,4020,0,281,41.775846031,-87.663288414
28412,82020,5,279,41.750369871,-87.662677556
28410,21180,5,279,41.854963672,-87.627133239
28409,19320,5,279,41.922343389,-87.751482189
28411,14700,5,279,41.890051295,-87.628869691
28408,83640,4,278,41.700477811,-87.623329654
28407,19860,4,278,41.751815623,-87.559972158
28406,180,2,276,41.851684857,-87.713260059
28405,78060,1,275,41.966386987,-87.653864203
28404,46440,1,275,41.894231197,-87.72237621
28403,14520,1,275,41.751181266,-87.663460692
28401,8520,1,275,41.878584245,-87.74619137
28398,66780,6,273,41.899854634,-87.760814364
28400,35520,6,273,41.903939467,-87.7666297
28399,10140,6,273,41.90996269,-87.658908218
28396,49440,5,272,41.752334006,-87.603991065
28397,34320,5,272,41.722409488,-87.538921462
28395,85020,2,269,41.88543358,-87.725041733
28394,78660,2,269,41.908215161,-87.713036584
28393,13620,2,269,41.84431375,-87.627221006
28392,82800,1,268,41.865819053,-87.645069093
28391,60060,1,268,41.87877047,-87.733899414
28390,73440,0,267,41.774363494,-87.610666703
28388,10800,6,266,41.77015944,-87.618595379
28387,82140,5,265,41.845805669,-87.707514354
28386,74640,5,265,41.89934125,-87.752032657
28385,41400,5,265,41.790404549,-87.61911492
28384,13800,5,265,41.847516263,-87.711219295
28389,2280,5,265,41.872584295,-87.696065645
28383,78480,4,264,41.792912404,-87.705990224
28382,59220,3,263,41.770823778,-87.585012531
28379,5940,2,262,41.775142326,-87.682176139
28378,2220,2,262,41.867039421,-87.728263355
28381,45900,1,261,41.809626128,-87.598334647
28377,19500,1,261,41.709639345,-87.650202203
28376,8400,0,260,41.791428312,-87.657233251
28372,56820,6,259,41.876005082,-87.71084027
28375,46680,6,259,41.909369378,-87.703256853
28373,13200,6,259,41.872424762,-87.688624789
28374,10620,6,259,41.865152616,-87.714080792
28371,10320,5,258,41.86733866,-87.632698676
28370,85080,4,257,41.886370958,-87.741628664
28369,79800,3,256,41.799634983,-87.583170085
28368,45120,3,256,41.840859176,-87.626847966
28366,83940,2,255,41.886813745,-87.727081557
28365,67260,1,254,41.764697849,-87.630983069
28364,61740,0,253,41.750782715,-87.625813624
28363,32580,0,253,41.759941172,-87.593257453
28362,6900,6,252,41.879599571,-87.73924554
28361,4320,6,252,41.684014753,-87.626476016
28360,3300,6,252,41.896263198,-87.647739486
28359,64200,5,251,41.736930377,-87.584391221
28357,85380,3,249,41.859914623,-87.735991779
28355,79080,3,249,41.885372606,-87.708068496
28356,64620,3,249,42.019451224,-87.680789903
28353,55320,2,248,41.885569295,-87.652881351
28358,69420,1,247,41.798598012,-87.684157541
28351,78480,0,246,41.669760604,-87.640437899
28352,63240,0,246,41.791100401,-87.620247633
28350,44400,6,245,41.769280696,-87.568226646
28349,17040,6,245,41.837781509,-87.65113832
28346,36300,5,244,41.722328518,-87.586172567
28348,32640,5,244,41.733717476,-87.552341593
28345,6000,5,244,41.851393305,-87.723903515
28344,78240,4,243,41.678780025,-87.617842997
28562,9960,4,243,41.801241813,-87.673744256
28347,49740,3,242,41.736623295,-87.647281975
28343,42420,3,242,41.76674206,-87.614080619
28342,3600,3,242,41.820913429,-87.601360663
28341,73080,2,241,41.780312889,-87.686116533
28339,73260,6,238,41.891851273,-87.710502796
28338,37320,6,238,41.85277027,-87.64007394
28337,17940,6,238,41.899076406,-87.64185068
28336,10800,6,238,41.912500816,-87.725192609
28335,1680,6,238,41.847508506,-87.708778668
28334,70440,5,237,41.762299341,-87.690520091
28333,84480,4,236,41.751295075,-87.56501008
28332,62880,4,236,41.893891869,-87.754340898
28340,56820,4,236,41.900870422,-87.624184899
28331,72360,3,235,41.758560412,-87.562728003
28330,59880,3,235,41.799492391,-87.593341663
28416,19440,3,235,41.951416839,-87.670205767
28328,50460,2,234,41.75021214,-87.674787293
28329,37200,2,234,41.857509563,-87.661306034
28327,70140,1,233,41.800695909,-87.664760681
28326,63660,1,233,41.758092329,-87.633682992
28324,82800,0,232,41.883111059,-87.747031272
28322,74340,0,232,41.844305985,-87.720502583
28323,69780,0,232,41.768892795,-87.641205046
28321,43980,0,232,41.745992869,-87.54793111
28320,55560,6,231,41.880748878,-87.72395515
28319,77820,5,230,41.77142266,-87.659140679
28318,54120,5,230,41.880134665,-87.749404952
28316,19080,5,230,41.870475027,-87.74352294
28317,4080,5,230,41.812668867,-87.609902474
28315,25980,4,229,41.750372783,-87.622977996
28314,38940,3,228,41.902423869,-87.718984731
28313,7980,3,228,41.752601682,-87.583333183
28312,67500,2,227,41.89000953,-87.711956698
28311,34500,1,226,41.894788866,-87.769711392
28310,60180,0,225,41.880485639,-87.746118882
28309,5400,0,225,41.991349382,-87.656850554
28484,45720,6,224,41.902394713,-87.72020457
28306,80880,3,221,41.862898145,-87.711275792
28307,80520,3,221,41.862898145,-87.711275792
28305,62760,3,221,41.87674863,-87.747860529
28308,27480,3,221,41.747636666,-87.664582243
28304,35280,2,220,41.880992442,-87.704486793
28303,33420,1,219,41.719833198,-87.571018575
28301,46500,0,218,41.863768811,-87.722662632
28300,47820,6,217,41.88099198,-87.704402338
28299,11160,6,217,41.853751811,-87.638562073
28837,86340,5,216,41.653091764,-87.602385641
28298,74760,5,216,41.909730421,-87.755737112
28297,69000,5,216,41.805820086,-87.673407538
28296,67680,5,216,41.805820086,-87.673407538
28295,40920,5,216,41.863643548,-87.723878976
28302,59760,1,212,41.765377436,-87.584756922
28294,47040,1,212,41.763416067,-87.642264569
28293,6660,1,212,41.773017577,-87.61265777
28291,77580,0,211,41.716892763,-87.534077629
28290,17460,0,211,41.685418127,-87.613815583
28287,61140,5,209,41.7525869,-87.584432797
28289,45300,5,209,41.765553194,-87.568938063
28288,16440,5,209,41.8804407,-87.749684919
28286,85740,4,208,41.883760105,-87.747844263
28285,43560,4,208,41.810196952,-87.688339453
28284,41280,4,208,41.810196952,-87.688339453
28282,80280,3,207,41.764797653,-87.624889913
28281,7800,3,207,41.783116362,-87.615694257
28283,66120,2,206,41.827102603,-87.626470891
28279,5400,2,206,41.779022004,-87.650841205
28278,58020,0,204,41.851507778,-87.727385695
28277,40980,0,204,41.772843454,-87.568327278
28276,9360,0,204,41.715896153,-87.599421879
28274,17100,6,203,41.755617231,-87.644169735
28273,58440,5,202,41.808679656,-87.65923435
28272,44400,4,201,41.67332819,-87.630934077
28280,44100,2,199,41.909781983,-87.734200848
28270,12480,1,198,41.968409802,-87.712559593
28269,22800,0,197,41.682581635,-87.617515338
28268,9000,0,197,41.765907195,-87.595806104
28265,67800,6,196,41.73388491,-87.669311927
28267,54240,6,196,41.968303254,-87.722367603
28264,47400,6,196,41.870823127,-87.718843155
28263,29520,6,196,41.794670403,-87.631785431
28262,8280,6,196,41.824654911,-87.632324055
28259,23760,5,195,41.843872347,-87.718440499
28261,23460,5,195,41.69919655,-87.641381658
28258,9720,5,195,41.87721659,-87.735357004
28266,79020,4,194,41.775015522,-87.683530209
28257,78780,4,194,41.695942666,-87.627985817
28255,72600,3,193,41.764151886,-87.683229302
28254,60060,3,193,41.791576538,-87.657239028
28253,33060,3,193,41.879809931,-87.721812233
28325,86280,2,192,41.806670905,-87.615314071
28252,65580,2,192,41.765694661,-87.615983744
28251,12540,2,192,41.809432891,-87.613320823
28250,9900,2,192,41.687810026,-87.638604071
28246,4080,2,192,41.807594933,-87.6661598
28248,82560,1,191,41.739005004,-87.637638525
28247,77760,1,191,41.766768889,-87.572655224
28249,55200,1,191,41.864341732,-87.715362521
28244,49020,0,190,41.840182454,-87.717117995
28243,1740,0,190,41.732069437,-87.606059501
28242,86160,6,189,41.884710837,-87.765022234
28241,420,6,189,41.787737758,-87.655922643
28239,83760,5,188,41.700425673,-87.623330227
28238,75960,5,188,41.766029124,-87.580753875
28240,720,5,188,41.85430054,-87.622842249
28236,25920,4,187,41.737771151,-87.534822726
28235,25920,4,187,41.737771151,-87.534822726
28234,11160,4,187,41.866125276,-87.657819868
28237,8700,4,187,41.878468752,-87.769696925
28233,8700,4,187,41.870932257,-87.744921277
28232,5400,4,187,41.897343915,-87.753211465
28231,60,4,187,41.78417801,-87.672819193
28230,84240,3,186,41.741047754,-87.64007146
28229,51480,3,186,41.7243864,-87.62511789
28228,48960,3,186,41.764817814,-87.595822246
28227,28920,3,186,41.764817814,-87.595822246
28226,24780,3,186,41.764817814,-87.595822246
28225,4860,3,186,41.780650945,-87.661819494
28223,34800,1,184,41.884690187,-87.742977239
28222,70200,0,183,41.731739766,-87.604704016
28221,3300,0,183,41.832378284,-87.626666033
28220,1140,0,183,41.6889089,-87.626638453
28216,85200,6,182,41.890055142,-87.707721674
28219,10920,6,182,41.756635661,-87.612027437
28217,10260,6,182,41.756635661,-87.612027437
28218,10080,6,182,41.756635661,-87.612027437
28215,18540,5,181,41.779412756,-87.635035146
28214,62760,4,180,41.919542168,-87.788530478
28213,46800,4,180,41.802132606,-87.613677631
28210,79080,2,178,41.72512356,-87.642524878
28208,56460,2,178,41.882836073,-87.702393894
28207,29160,2,178,41.768413526,-87.623376516
28209,9360,2,178,41.693954,-87.622354222
28206,57600,1,177,41.73504591,-87.649683904
28205,55200,1,177,41.726090769,-87.644554978
28202,13500,1,177,42.019382093,-87.672543517
28201,60120,0,176,41.797201502,-87.723272993
28204,13440,0,176,41.757630995,-87.585708249
28200,61560,6,175,41.8405527,-87.704919592
28198,31440,6,175,41.670009388,-87.641646732
28199,31440,6,175,41.670009388,-87.641646732
28197,69180,5,174,41.775519362,-87.654390481
28196,57540,5,174,41.845981186,-87.731629151
28195,41700,5,174,41.840859176,-87.626847966
28194,10200,5,174,41.903775756,-87.639324074
28193,81960,4,173,41.873882196,-87.760087886
28192,72720,4,173,41.984102659,-87.694329487
28191,12900,4,173,41.837115275,-87.608236427
28190,12720,4,173,41.837115275,-87.608236427
28189,3420,4,173,41.753803809,-87.618216138
28188,780,4,173,41.759704436,-87.579218752
28187,68340,3,172,41.81038628,-87.669072657
28184,60960,3,172,41.756491378,-87.714833271
28203,51660,3,172,41.760476544,-87.656026174
28186,44100,3,172,41.8796663,-87.73360462
28185,42240,3,172,41.84751438,-87.684103664
28183,1440,3,172,41.773964667,-87.607041816
28181,81000,2,171,41.838539684,-87.609563461
28182,9780,2,171,41.770505615,-87.65486859
28212,59700,1,170,41.968463193,-87.707734634
28180,56340,1,170,41.877565813,-87.684915859
28179,6060,1,170,41.808168003,-87.633336457
28178,69000,0,169,41.766233527,-87.572621227
28177,12000,0,169,41.754141253,-87.589245058
28176,2940,0,169,42.019887425,-87.673090304
28173,57540,6,168,41.683929662,-87.626473287
28175,20100,6,168,41.846344681,-87.704205954
28174,10200,6,168,41.683561856,-87.626462669
28172,3240,6,168,41.812600904,-87.608263541
28170,12540,5,167,41.935508085,-87.74675375
28171,11700,5,167,41.837568823,-87.647221386
28169,79020,4,166,41.863752081,-87.720037913
28168,82980,1,163,41.793938009,-87.645453608
28167,16740,0,162,41.8630027,-87.65092168
28166,75720,6,161,41.836893976,-87.723644776
28165,74940,6,161,41.683454395,-87.622832249
28164,66600,6,161,41.673607958,-87.64176926
28163,32400,6,161,41.773406885,-87.643440433
28162,16500,6,161,41.763181359,-87.657709477
28161,10440,6,161,41.997505091,-87.702726642
28160,64020,5,160,41.773951227,-87.611877453
28159,81000,4,159,41.902058514,-87.771421696
28158,55140,3,158,41.718592102,-87.644356677
28451,1740,3,158,41.888658546,-87.721000676
28157,52380,1,156,41.773459953,-87.57605153
28156,65400,0,155,41.718592102,-87.644356677
28155,57240,0,155,41.766889653,-87.572657463
28154,15480,0,155,41.910790791,-87.752689274
28153,76800,6,154,41.80771723,-87.667372624
28420,74460,4,152,41.753101402,-87.561411662
28152,69360,4,152,41.73505226,-87.658183887
28149,66360,3,151,41.884331925,-87.754541061
28150,54300,3,151,41.76016295,-87.566399721
28151,11760,3,151,41.768357683,-87.619678434
28148,8160,3,151,41.840492863,-87.700020957
28147,8160,3,151,41.840492863,-87.700020957
28146,66420,2,150,41.88571876,-87.747161672
28144,56100,1,149,41.779071875,-87.696321389
28143,45720,1,149,41.801282136,-87.668836611
28141,66240,0,148,41.973933854,-87.706493274
28140,31200,0,148,41.748301279,-87.634236391
28139,24120,0,148,41.862298624,-87.701990112
28138,9180,0,148,41.886465692,-87.760309602
28137,73260,6,147,41.688967187,-87.622295637
28136,14160,6,147,41.878155626,-87.688780165
28135,13200,6,147,41.863850395,-87.709251093
28134,5460,6,147,41.861741504,-87.723827288
28132,85380,4,145,41.967134886,-87.707210776
28133,85380,4,145,41.967134886,-87.707210776
28130,11040,4,145,41.774357639,-87.598495495
28131,4500,4,145,41.870472659,-87.743596393
28129,79860,3,144,41.84391111,-87.623338886
13469958,85920,2,143,41.677542162,-87.66146483
28128,64020,2,143,41.884350397,-87.656985264
28656,3660,2,143,41.865739569,-87.704427025
28127,69960,1,142,41.878102563,-87.753469976
28126,59280,0,141,41.753269154,-87.655416625
28125,86340,5,139,41.88987904,-87.754193504
28124,79620,4,138,41.844135216,-87.73285389
28123,59820,4,138,41.738572558,-87.718185607
28122,76920,3,137,41.7264743,-87.626369797
28121,1920,3,137,41.729914311,-87.564206157
28120,76440,2,136,41.78701723,-87.645505595
28119,79440,1,135,41.765211498,-87.643744503
28115,58140,0,134,41.771026291,-87.589574167
28116,36300,0,134,41.767177125,-87.586356212
28114,82860,6,133,41.783209684,-87.615696882
28113,63420,6,133,41.697123671,-87.618368384
28117,55860,5,132,41.772998982,-87.576478539
28112,17460,5,132,41.758970818,-87.624778076
28111,14100,5,132,41.780109782,-87.686111243
28110,74880,4,131,41.771502556,-87.587266491
28109,34800,4,131,41.951138485,-87.832993212
28107,78180,3,130,41.861718384,-87.71284742
28106,76320,0,127,41.728646864,-87.585472909
28118,53460,0,127,41.836622959,-87.654765183
28105,63300,6,126,41.750832464,-87.605224746
28104,56400,6,126,41.770604099,-87.618608772
28103,12660,6,126,41.786516951,-87.683062073
28102,84420,5,125,41.856839839,-87.66883076
28101,48840,5,125,41.716635712,-87.561100981
28100,7620,5,125,41.872583904,-87.721734249
28099,300,5,125,41.881930218,-87.702347723
28097,68340,3,123,41.690020449,-87.612076461
28804,49500,3,123,41.88528843,-87.668176151
28096,16260,3,123,41.881277136,-87.761575121
28095,62220,2,122,41.773889111,-87.588807889
28094,2580,1,121,41.750519353,-87.611271358
28092,67740,0,120,41.931256095,-87.767850632
28091,84360,6,119,41.734624887,-87.54576877
28090,32520,6,119,41.917656022,-87.688750258
28089,11160,4,117,41.763601432,-87.630298594
28087,73380,1,114,41.750782715,-87.625813624
28085,72300,1,114,41.772765871,-87.575253185
28426,63120,0,113,41.732981156,-87.606155463
28084,12120,6,112,41.791714213,-87.702675898
28083,62640,5,111,41.75236849,-87.708573054
28082,24360,5,111,41.744513282,-87.562049535
28081,8520,5,111,41.744513282,-87.562049535
28079,62760,4,110,41.877136581,-87.721727562
28078,16080,4,110,41.859351296,-87.66136384
28080,65220,3,109,41.76264901,-87.647987133
28077,55740,2,108,41.809225589,-87.69178982
28075,81480,0,106,41.692659589,-87.617637943
28074,8520,0,106,41.744884198,-87.664123445
28076,58080,6,105,41.898091745,-87.750776759
28073,1620,6,105,41.873582511,-87.714506124
28072,85980,5,104,41.869345419,-87.745864715
28071,78420,5,104,41.798715563,-87.674437636
28070,77040,5,104,41.724453628,-87.659104425
28224,76380,5,104,41.809059884,-87.635138753
28069,64200,5,104,41.753848671,-87.641681875
28068,63900,5,104,41.753457689,-87.650181219
28067,24420,5,104,41.928829366,-87.709408246
28065,61200,4,103,41.791904042,-87.622391283
28064,46740,3,102,41.745773704,-87.660893178
28066,25200,3,102,41.799754324,-87.647027112
28063,5460,2,101,41.764676314,-87.634652467
28062,42300,1,100,42.007536978,-87.666164597
28061,20220,1,100,41.75507094,-87.66598938
28060,53280,0,99,41.749258599,-87.564979395
28059,24300,6,98,41.705607627,-87.605885383
28058,41940,5,97,41.7715691,-87.664003785
28057,720,5,97,41.865193687,-87.659936964
28055,71520,3,95,41.737473519,-87.604844389
28275,20400,3,95,41.755284929,-87.544306805
28054,31440,1,93,41.870067151,-87.738929944
28053,42060,0,92,41.705607627,-87.605885383
28051,60060,6,91,41.889048015,-87.750491674
28050,16740,6,91,41.740611331,-87.663185824
28048,16200,6,91,41.772643559,-87.585061032
28049,6180,6,91,41.790925443,-87.685210383
28047,5040,6,91,41.880320845,-87.759115987
28046,55080,5,90,41.745137026,-87.605065572
28045,46320,5,90,41.744524863,-87.654794068
28043,77040,4,89,41.736272399,-87.64413477
28042,4380,4,89,41.773819241,-87.645848255
28041,1680,4,89,41.698890961,-87.638946202
28052,43740,3,88,41.769140544,-87.613199708
28040,4440,3,88,41.789818215,-87.707751187
28039,4020,2,87,41.994633218,-87.70196408
28038,37620,1,86,41.890475811,-87.745799686
28036,73740,0,85,41.872642295,-87.716233534
28035,50400,2,80,41.728417923,-87.606243561
28588,49800,2,80,41.777292093,-87.648366519
28033,54960,6,77,41.958750177,-87.713065134
28032,10500,6,77,41.79725465,-87.762443591
28031,62880,5,76,41.751488275,-87.586823985
28029,82260,4,75,41.884497975,-87.741355831
28028,63240,4,75,41.802509202,-87.684261102
28027,45720,4,75,41.721150165,-87.667223256
28026,75360,2,73,41.75089655,-87.627813307
